"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription","dataValue 1","dataValue 2","dataValue 3","dataValue 4","dataValue 5","dataValue 6","dataValue 7","dataValue 8","dataValue 9","dataValue 10","dataValue 11","dataValue 12"
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,72,"DOM","Dominican Rep.","No",2014,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,72,"DOM","Dominican Rep.","Yes",2015,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,72,"DOM","Dominican Rep.","Yes",2016,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,72,"DOM","Dominican Rep.","Yes",2017,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,72,"DOM","Dominican Rep.","Yes",2018,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,72,"DOM","Dominican Rep.","Yes",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,72,"DOM","Dominican Rep.","Yes",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,72,"DOM","Dominican Rep.","Yes",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,72,"DOM","Dominican Rep.","Yes",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,73,"ESP","Spain","Yes",2014,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,73,"ESP","Spain","Yes",2015,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,73,"ESP","Spain","Yes",2016,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,73,"ESP","Spain","Yes",2017,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,73,"ESP","Spain","Yes",2018,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,73,"ESP","Spain","Yes",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,73,"ESP","Spain","Yes",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,73,"ESP","Spain","Yes",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,73,"ESP","Spain","Yes",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,74,"EGY","Egypt","Yes",2015,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,74,"EGY","Egypt","Yes",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,74,"EGY","Egypt","Yes",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,74,"EGY","Egypt","Yes",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,74,"EGY","Egypt","Yes",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,75,"ECU","Ecuador","Yes",2018,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,75,"ECU","Ecuador","Yes",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,75,"ECU","Ecuador","Yes",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,75,"ECU","Ecuador","Yes",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,76,"EST","Estonia","Yes",2015,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,76,"EST","Estonia","Yes",2016,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,76,"EST","Estonia","Yes",2017,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,76,"EST","Estonia","Yes",2018,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,76,"EST","Estonia","Yes",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,76,"EST","Estonia","Yes",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,76,"EST","Estonia","Yes",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,76,"EST","Estonia","Yes",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,77,"ETH","Ethiopia","Yes",2014,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,77,"ETH","Ethiopia","Yes",2016,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,77,"ETH","Ethiopia","Yes",2018,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,78,"FRA","France","Yes",2014,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,78,"FRA","France","Yes",2015,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,78,"FRA","France","Yes",2016,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,78,"FRA","France","Yes",2017,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,78,"FRA","France","Yes",2018,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,78,"FRA","France","Yes",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,78,"FRA","France","Yes",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,78,"FRA","France","Yes",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,78,"FRA","France","Yes",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,81,"FIN","Finland","Yes",2014,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,81,"FIN","Finland","Yes",2015,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,81,"FIN","Finland","Yes",2017,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,81,"FIN","Finland","Yes",2018,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,81,"FIN","Finland","Yes",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,81,"FIN","Finland","Yes",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,81,"FIN","Finland","Yes",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,81,"FIN","Finland","Yes",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,83,"FSM","Micronesia","Yes",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,83,"FSM","Micronesia","Yes",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,83,"FSM","Micronesia","Yes",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,84,"GBR","United Kingdom","Yes",2014,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,84,"GBR","United Kingdom","Yes",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,84,"GBR","United Kingdom","Yes",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,84,"GBR","United Kingdom","Yes",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,84,"GBR","United Kingdom","Yes",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,85,"GAB","Gabon","Yes",2015,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,85,"GAB","Gabon","No",2017,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,85,"GAB","Gabon","Yes",2018,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,85,"GAB","Gabon","Yes",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,85,"GAB","Gabon","Yes",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,85,"GAB","Gabon","Yes",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,85,"GAB","Gabon","Yes",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,90,"GHA","Ghana","Yes",2014,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,90,"GHA","Ghana","Yes",2018,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,90,"GHA","Ghana","Yes",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,90,"GHA","Ghana","Yes",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,90,"GHA","Ghana","Yes",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,90,"GHA","Ghana","Yes",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,94,"GNQ","Equatorial Guinea","Yes",2014,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,94,"GNQ","Equatorial Guinea","Yes",2015,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,94,"GNQ","Equatorial Guinea","No",2016,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,94,"GNQ","Equatorial Guinea","No",2018,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,94,"GNQ","Equatorial Guinea","No",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,94,"GNQ","Equatorial Guinea","Yes",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,94,"GNQ","Equatorial Guinea","Yes",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,94,"GNQ","Equatorial Guinea","Yes",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,95,"GRC","Greece","Yes",2014,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,95,"GRC","Greece","Yes",2015,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,95,"GRC","Greece","Yes",2016,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,95,"GRC","Greece","Yes",2017,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,95,"GRC","Greece","Yes",2018,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,95,"GRC","Greece","Yes",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,95,"GRC","Greece","Yes",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,95,"GRC","Greece","Yes",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,95,"GRC","Greece","Yes",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,98,"GTM","Guatemala","Yes",2016,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,98,"GTM","Guatemala","Yes",2017,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,98,"GTM","Guatemala","Yes",2018,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,98,"GTM","Guatemala","Yes",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,98,"GTM","Guatemala","Yes",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,98,"GTM","Guatemala","Yes",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,98,"GTM","Guatemala","Yes",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,100,"GIN","Guinea","No",2014,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,100,"GIN","Guinea","Yes",2016,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,100,"GIN","Guinea","Yes",2017,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,100,"GIN","Guinea","Yes",2018,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,102,"GUY","Guyana","No",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,102,"GUY","Guyana","No",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,102,"GUY","Guyana","No",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,103,"HKG","Hong Kong, China","No",2014,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,104,"HND","Honduras","No",2018,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,104,"HND","Honduras","No",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,104,"HND","Honduras","Yes",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,104,"HND","Honduras","Yes",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,105,"HUN","Hungary","Yes",2014,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,105,"HUN","Hungary","Yes",2018,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,105,"HUN","Hungary","Yes",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,105,"HUN","Hungary","Yes",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,105,"HUN","Hungary","Yes",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,105,"HUN","Hungary","Yes",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,106,"NLD","Netherlands","No",2018,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,106,"NLD","Netherlands","Yes",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,107,"HRV","Croatia","Yes",2014,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,107,"HRV","Croatia","Yes",2016,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,107,"HRV","Croatia","Yes",2017,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,107,"HRV","Croatia","Yes",2018,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,107,"HRV","Croatia","Yes",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,107,"HRV","Croatia","Yes",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,107,"HRV","Croatia","Yes",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,107,"HRV","Croatia","No",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,111,"ITA","Italy","Yes",2014,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,113,"IND","India","Yes",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,113,"IND","India","Yes",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,113,"IND","India","Yes",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,113,"IND","India","Yes",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,114,"IDN","Indonesia","Yes",2015,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,114,"IDN","Indonesia","Yes",2016,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,114,"IDN","Indonesia","Yes",2017,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,114,"IDN","Indonesia","Yes",2018,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,114,"IDN","Indonesia","Yes",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,114,"IDN","Indonesia","Yes",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,114,"IDN","Indonesia","Yes",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,115,"IRL","Ireland","Yes",2015,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,115,"IRL","Ireland","Yes",2016,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,115,"IRL","Ireland","Yes",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,115,"IRL","Ireland","Yes",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,115,"IRL","Ireland","Yes",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,116,"IRN","Iran (Islamic Republic of)","Yes",2015,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,116,"IRN","Iran (Islamic Republic of)","Yes",2016,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,116,"IRN","Iran (Islamic Republic of)","Yes",2017,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,116,"IRN","Iran (Islamic Republic of)","Yes",2018,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,116,"IRN","Iran (Islamic Republic of)","Yes",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,116,"IRN","Iran (Islamic Republic of)","Yes",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,116,"IRN","Iran (Islamic Republic of)","Yes",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,116,"IRN","Iran (Islamic Republic of)","Yes",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,117,"IRQ","Iraq","Yes",2018,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,117,"IRQ","Iraq","Yes",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,117,"IRQ","Iraq","Yes",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,117,"IRQ","Iraq","Yes",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,117,"IRQ","Iraq","Yes",2022,"","","",,,,,,,,,,,,
